UserID,AgeRange,IncomeRange,SavingsLevel,DebtLevel,HasDependents,PrimaryGoal,SelfReportedTolerance,InvestmentKnowledge,LiquidityNeeds,TimeHorizonYears,RiskProfile
3131,25-34,< ₹5 LPA,Low,Low,No,Wealth,Medium,Advanced,Medium,25,Moderate
3132,18-24,₹5-12 LPA,Medium,Medium,Yes,Wealth,Low,Beginner,High,7,Conservative
3133,35-44,₹12-25 LPA,Medium,Low,Yes,Retirement,High,Beginner,Medium,18,Aggressive
3134,35-44,₹12-25 LPA,Low,Medium,Yes,Marriage,Medium,Beginner,Low,7,Moderate
3135,45-54,< ₹5 LPA,Medium,Low,Yes,Marriage,Medium,Beginner,Medium,25,Moderate
3136,55+,₹25+ LPA,Medium,Low,Yes,Retirement,Medium,Beginner,Medium,25,Conservative
3137,18-24,₹5-12 LPA,High,High,No,ChildEdu,Low,Beginner,Low,18,Conservative
3138,45-54,₹5-12 LPA,Medium,Low,No,ChildEdu,Low,Beginner,Medium,18,Conservative
3139,25-34,₹12-25 LPA,Medium,Medium,Yes,Marriage,Medium,Intermediate,High,25,Moderate
3140,55+,₹12-25 LPA,Low,Low,No,Marriage,Low,Advanced,High,25,Conservative
3141,45-54,₹25+ LPA,High,Medium,No,Property,Low,Intermediate,Low,18,Moderate
3142,35-44,₹5-12 LPA,Low,Medium,No,Wealth,High,Beginner,Low,25,Moderate
3143,45-54,₹12-25 LPA,Medium,Low,No,Wealth,Medium,Beginner,Low,18,Moderate
3144,25-34,< ₹5 LPA,Low,Low,Yes,Marriage,Medium,Advanced,Medium,18,Moderate
3145,35-44,₹12-25 LPA,High,Low,Yes,Wealth,Medium,Advanced,Medium,25,Moderate
3146,45-54,₹12-25 LPA,Medium,Medium,No,ChildEdu,High,Beginner,High,18,Aggressive
3147,35-44,₹5-12 LPA,Medium,Medium,Yes,Wealth,Low,Beginner,High,25,Conservative
3148,25-34,< ₹5 LPA,Low,Medium,Yes,Marriage,High,Intermediate,Low,7,Moderate
3149,35-44,₹12-25 LPA,Medium,Medium,Yes,Wealth,Medium,Intermediate,Medium,13,Moderate
3150,45-54,< ₹5 LPA,Medium,Low,Yes,Property,Low,Beginner,Low,7,Conservative
3151,25-34,< ₹5 LPA,Medium,Low,Yes,Retirement,Low,Intermediate,Low,18,Conservative
3152,25-34,₹12-25 LPA,Low,Low,Yes,Property,Medium,Intermediate,Low,13,Moderate
3153,45-54,₹5-12 LPA,High,Low,Yes,ChildEdu,Medium,Advanced,Low,25,Moderate
3154,45-54,₹12-25 LPA,High,Low,No,Marriage,Low,Beginner,Medium,18,Conservative
3155,18-24,₹5-12 LPA,Low,Medium,Yes,Property,Medium,Advanced,Medium,25,Moderate
3156,25-34,< ₹5 LPA,High,Medium,Yes,Wealth,Medium,Beginner,Low,13,Moderate
3157,18-24,₹12-25 LPA,Medium,High,Yes,Marriage,Medium,Intermediate,High,25,Moderate
3158,25-34,₹5-12 LPA,Medium,Low,Yes,Marriage,High,Intermediate,Medium,18,Aggressive
3159,35-44,< ₹5 LPA,Medium,Medium,Yes,Retirement,High,Beginner,Low,18,Aggressive
3160,45-54,₹12-25 LPA,Medium,High,Yes,Other,Medium,Intermediate,Low,7,Moderate
3161,45-54,₹5-12 LPA,Medium,Medium,Yes,Wealth,High,Beginner,Medium,18,Moderate
3162,35-44,₹5-12 LPA,Medium,Low,No,Wealth,Low,Beginner,High,18,Moderate
3163,25-34,₹5-12 LPA,Medium,Low,Yes,ChildEdu,Low,Beginner,Medium,18,Conservative
3164,45-54,₹12-25 LPA,Medium,Low,Yes,Property,Medium,Intermediate,High,25,Moderate
3165,35-44,₹12-25 LPA,Medium,Low,Yes,Retirement,Medium,Beginner,Medium,25,Moderate
3166,55+,₹12-25 LPA,Low,Medium,No,Property,Medium,Advanced,Medium,25,Conservative
3167,35-44,< ₹5 LPA,High,Low,No,Retirement,Medium,Beginner,Medium,18,Moderate
3168,18-24,₹12-25 LPA,Medium,Low,No,Property,Low,Beginner,Medium,25,Moderate
3169,45-54,₹5-12 LPA,Low,Medium,Yes,Marriage,Low,Beginner,Medium,25,Moderate
3170,25-34,₹5-12 LPA,Low,Medium,Yes,ChildEdu,High,Intermediate,High,7,Moderate
3171,45-54,₹5-12 LPA,Medium,Medium,Yes,Property,High,Beginner,Low,13,Aggressive
3172,18-24,₹12-25 LPA,High,Medium,No,Wealth,Medium,Beginner,Medium,7,Moderate
3173,25-34,₹12-25 LPA,Medium,Low,Yes,Retirement,Medium,Beginner,Medium,3,Conservative
3174,55+,< ₹5 LPA,Medium,Low,No,Wealth,Medium,Beginner,Medium,7,Conservative
3175,25-34,₹5-12 LPA,Low,Low,No,Retirement,Low,Intermediate,Low,3,Conservative
3176,45-54,₹12-25 LPA,Medium,Medium,No,Retirement,Medium,Intermediate,Medium,25,Moderate
3177,25-34,< ₹5 LPA,High,High,Yes,Retirement,Medium,Beginner,Medium,13,Moderate
3178,35-44,₹25+ LPA,Medium,Low,No,Wealth,Medium,Beginner,Medium,13,Moderate
3179,45-54,₹5-12 LPA,Low,Medium,Yes,ChildEdu,Low,Advanced,High,25,Conservative
3180,35-44,₹5-12 LPA,Medium,Low,Yes,Wealth,High,Beginner,High,25,Aggressive
3181,25-34,< ₹5 LPA,Low,Medium,Yes,Property,High,Advanced,Medium,25,Aggressive
3182,25-34,< ₹5 LPA,Medium,Low,No,Retirement,Low,Beginner,High,18,Conservative
3183,18-24,₹25+ LPA,Medium,Low,Yes,Business,Medium,Beginner,High,13,Moderate
3184,25-34,< ₹5 LPA,Medium,High,Yes,Retirement,High,Intermediate,Low,13,Moderate
3185,45-54,₹12-25 LPA,Low,Medium,Yes,Wealth,Low,Advanced,Low,7,Moderate
3186,55+,₹5-12 LPA,High,Medium,No,Retirement,Medium,Beginner,Medium,7,Conservative
3187,55+,< ₹5 LPA,Medium,Low,No,ChildEdu,Medium,Beginner,Medium,13,Conservative
3188,45-54,< ₹5 LPA,Medium,Low,No,Wealth,Medium,Beginner,High,25,Moderate
3189,45-54,₹5-12 LPA,Medium,Low,Yes,Other,High,Advanced,High,3,Conservative
3190,45-54,₹25+ LPA,Medium,High,Yes,ChildEdu,Medium,Intermediate,High,7,Moderate
3191,25-34,₹5-12 LPA,Medium,High,Yes,Wealth,Low,Beginner,Low,7,Conservative
3192,55+,₹5-12 LPA,Medium,Medium,Yes,Retirement,Low,Beginner,Medium,25,Conservative
3193,45-54,₹5-12 LPA,Medium,Low,No,Wealth,Low,Beginner,Low,13,Conservative
3194,35-44,₹5-12 LPA,Low,High,Yes,Marriage,Medium,Beginner,Low,13,Conservative
3195,18-24,₹5-12 LPA,High,Medium,Yes,Retirement,Medium,Beginner,Medium,7,Moderate
3196,35-44,₹12-25 LPA,Medium,Medium,Yes,ChildEdu,Low,Intermediate,Low,13,Conservative
3197,35-44,₹5-12 LPA,Low,Low,No,Retirement,Medium,Beginner,Medium,7,Moderate
3198,55+,₹5-12 LPA,Medium,Medium,Yes,ChildEdu,Medium,Beginner,Medium,18,Conservative
3199,35-44,< ₹5 LPA,High,Medium,Yes,Retirement,Low,Intermediate,High,3,Conservative
3200,25-34,₹25+ LPA,High,High,No,Marriage,Medium,Beginner,Low,25,Moderate
3201,55+,< ₹5 LPA,Medium,Medium,Yes,Other,Medium,Beginner,High,18,Conservative
3202,18-24,< ₹5 LPA,Low,Low,No,Retirement,Medium,Beginner,High,25,Moderate
3203,35-44,₹5-12 LPA,Medium,Medium,Yes,Property,Medium,Beginner,High,13,Moderate
3204,18-24,₹5-12 LPA,Low,High,No,Property,Medium,Advanced,High,13,Conservative
3205,45-54,₹5-12 LPA,High,Low,Yes,Wealth,High,Intermediate,Medium,3,Conservative
3206,55+,₹5-12 LPA,Low,Low,Yes,Property,Medium,Beginner,Medium,18,Conservative
3207,25-34,₹12-25 LPA,Low,Low,No,Property,Medium,Beginner,High,18,Moderate
3208,55+,< ₹5 LPA,Medium,Medium,Yes,Property,Medium,Beginner,High,13,Conservative
3209,25-34,₹12-25 LPA,Medium,Low,Yes,ChildEdu,Low,Intermediate,Medium,25,Moderate
3210,55+,₹5-12 LPA,Medium,Medium,Yes,Retirement,Medium,Intermediate,High,25,Conservative
3211,45-54,₹5-12 LPA,Medium,Low,No,ChildEdu,Medium,Beginner,Medium,25,Moderate
3212,45-54,₹5-12 LPA,Low,High,Yes,Retirement,Low,Beginner,Low,7,Conservative
3213,18-24,< ₹5 LPA,Low,Low,No,Property,Medium,Beginner,Medium,18,Moderate
3214,55+,₹12-25 LPA,Medium,Low,No,ChildEdu,Low,Intermediate,Low,3,Conservative
3215,45-54,₹5-12 LPA,Low,Medium,No,Property,Medium,Advanced,Medium,18,Moderate
3216,25-34,₹5-12 LPA,Medium,Medium,Yes,Retirement,Low,Advanced,Low,13,Conservative
3217,45-54,₹5-12 LPA,Medium,Low,Yes,Wealth,Low,Beginner,Medium,7,Conservative
3218,25-34,₹25+ LPA,Medium,Low,No,Wealth,High,Intermediate,High,25,Aggressive
3219,55+,₹5-12 LPA,High,Low,Yes,Retirement,High,Intermediate,Medium,18,Conservative
3220,18-24,₹25+ LPA,High,Medium,Yes,ChildEdu,Low,Advanced,Low,13,Moderate
3221,45-54,₹5-12 LPA,High,Medium,Yes,Marriage,Medium,Beginner,Medium,3,Conservative
3222,35-44,< ₹5 LPA,Low,Medium,Yes,Retirement,Low,Intermediate,Low,18,Conservative
3223,18-24,< ₹5 LPA,Low,Medium,Yes,ChildEdu,Medium,Beginner,Medium,25,Moderate
3224,25-34,₹5-12 LPA,Medium,Medium,Yes,ChildEdu,Medium,Intermediate,Medium,18,Moderate
3225,18-24,< ₹5 LPA,High,Low,No,Wealth,Low,Beginner,High,25,Conservative
3226,35-44,< ₹5 LPA,High,High,Yes,Wealth,Medium,Intermediate,Low,7,Moderate
3227,25-34,₹25+ LPA,High,High,Yes,Property,Low,Advanced,Medium,18,Conservative
3228,35-44,₹12-25 LPA,Low,Low,Yes,Property,Low,Beginner,High,25,Moderate
3229,25-34,₹12-25 LPA,High,Low,Yes,Wealth,Medium,Intermediate,High,18,Aggressive
3230,25-34,< ₹5 LPA,Medium,Low,Yes,Wealth,Medium,Beginner,Low,3,Conservative
3231,45-54,< ₹5 LPA,Low,Low,No,Other,Medium,Beginner,Medium,18,Moderate
3232,18-24,< ₹5 LPA,Medium,Medium,No,Retirement,Medium,Beginner,Low,18,Moderate
3233,55+,₹12-25 LPA,Low,Medium,Yes,Retirement,Medium,Beginner,Medium,25,Conservative
3234,55+,₹25+ LPA,Medium,Medium,Yes,Marriage,Medium,Advanced,Low,25,Conservative
3235,45-54,₹5-12 LPA,Medium,Medium,Yes,Property,Medium,Beginner,High,25,Moderate
3236,35-44,< ₹5 LPA,Medium,Medium,No,Retirement,Medium,Intermediate,Low,18,Moderate
3237,55+,₹5-12 LPA,Medium,Medium,No,Retirement,Medium,Advanced,Medium,7,Conservative
3238,25-34,₹5-12 LPA,High,Low,No,Wealth,Medium,Advanced,Medium,13,Moderate
3239,18-24,₹5-12 LPA,Medium,Low,Yes,Wealth,Medium,Intermediate,High,25,Moderate
3240,25-34,₹5-12 LPA,Medium,Medium,No,ChildEdu,Medium,Beginner,Medium,25,Moderate
3241,45-54,₹12-25 LPA,High,Low,Yes,Wealth,Medium,Advanced,Low,3,Conservative
3242,18-24,< ₹5 LPA,High,Low,Yes,Property,Medium,Beginner,Low,18,Moderate
3243,35-44,< ₹5 LPA,Low,High,No,Wealth,Medium,Advanced,Low,13,Conservative
3244,55+,₹25+ LPA,Medium,Medium,No,ChildEdu,Medium,Intermediate,High,7,Conservative
3245,55+,< ₹5 LPA,Low,Low,Yes,Retirement,High,Intermediate,Medium,18,Conservative
3246,35-44,< ₹5 LPA,Low,Medium,Yes,ChildEdu,Medium,Beginner,Medium,18,Moderate
3247,18-24,< ₹5 LPA,Medium,Medium,Yes,Property,High,Intermediate,Low,3,Conservative
3248,45-54,< ₹5 LPA,High,Low,Yes,Property,Medium,Advanced,High,25,Moderate
3249,35-44,₹5-12 LPA,Low,Low,Yes,Retirement,High,Advanced,Medium,25,Aggressive
3250,18-24,₹12-25 LPA,High,High,No,Other,Medium,Beginner,High,25,Moderate
3251,18-24,₹5-12 LPA,High,Low,No,Retirement,High,Advanced,Medium,7,Aggressive
3252,55+,₹5-12 LPA,High,Low,No,Retirement,Low,Beginner,Medium,18,Conservative
3253,45-54,₹5-12 LPA,Low,Medium,No,Property,Low,Intermediate,Medium,13,Conservative
3254,45-54,₹5-12 LPA,High,Medium,Yes,Property,Medium,Intermediate,Low,13,Moderate
3255,55+,₹12-25 LPA,Medium,Low,No,ChildEdu,High,Beginner,High,18,Conservative
3256,35-44,₹12-25 LPA,Medium,Low,Yes,Wealth,Medium,Beginner,High,25,Moderate
3257,35-44,< ₹5 LPA,Low,Low,Yes,Property,Low,Intermediate,Low,3,Conservative
3258,35-44,₹12-25 LPA,Low,High,Yes,Marriage,Medium,Beginner,Low,25,Conservative
3259,25-34,₹5-12 LPA,Medium,Low,Yes,Business,Medium,Beginner,Low,25,Moderate
3260,35-44,₹25+ LPA,Medium,Medium,No,Retirement,Medium,Intermediate,High,25,Moderate
3261,45-54,₹5-12 LPA,Low,High,No,Property,Medium,Advanced,Low,25,Conservative
3262,35-44,₹25+ LPA,Low,Low,Yes,Wealth,High,Intermediate,Medium,13,Aggressive
3263,55+,₹12-25 LPA,Medium,High,No,Retirement,High,Beginner,Low,25,Conservative
3264,35-44,< ₹5 LPA,Low,High,Yes,ChildEdu,Low,Beginner,Medium,13,Conservative
3265,35-44,₹5-12 LPA,High,High,No,Wealth,Medium,Intermediate,High,25,Moderate
3266,35-44,₹25+ LPA,Low,Low,Yes,ChildEdu,Medium,Intermediate,High,7,Moderate
3267,35-44,₹12-25 LPA,Low,Medium,Yes,Property,Medium,Intermediate,Low,7,Moderate
3268,45-54,< ₹5 LPA,Medium,Medium,Yes,Other,Low,Advanced,Medium,18,Conservative
3269,25-34,₹12-25 LPA,Medium,High,No,Retirement,Medium,Beginner,Medium,13,Moderate
3270,35-44,₹5-12 LPA,Medium,Low,Yes,Retirement,Medium,Beginner,High,13,Moderate
3271,18-24,< ₹5 LPA,Medium,Medium,No,Wealth,High,Advanced,Low,13,Aggressive
3272,25-34,₹5-12 LPA,High,Low,Yes,Wealth,High,Intermediate,Low,25,Moderate
3273,35-44,< ₹5 LPA,Medium,Low,No,Property,Low,Intermediate,Medium,18,Conservative
3274,45-54,₹12-25 LPA,Low,Medium,No,Property,High,Advanced,Low,13,Moderate
3275,55+,₹5-12 LPA,Medium,Medium,Yes,Wealth,Medium,Advanced,Low,7,Conservative
3276,35-44,₹12-25 LPA,High,Medium,Yes,Business,Medium,Intermediate,Medium,13,Moderate
3277,45-54,< ₹5 LPA,Medium,Medium,No,ChildEdu,Medium,Beginner,High,18,Moderate
3278,35-44,₹5-12 LPA,Low,High,No,Retirement,Medium,Advanced,Medium,25,Conservative
3279,35-44,< ₹5 LPA,Medium,Low,No,Property,Medium,Intermediate,Medium,7,Moderate
3280,18-24,< ₹5 LPA,Medium,Medium,Yes,Wealth,Medium,Beginner,Medium,7,Moderate
3281,25-34,< ₹5 LPA,Medium,Low,Yes,Wealth,Low,Intermediate,Medium,13,Conservative
3282,25-34,< ₹5 LPA,Low,Low,No,Other,Medium,Beginner,Medium,13,Moderate
3283,35-44,₹5-12 LPA,Low,Medium,Yes,Wealth,Low,Advanced,Medium,13,Moderate
3284,18-24,< ₹5 LPA,Medium,High,Yes,Property,Low,Beginner,Low,25,Conservative
3285,18-24,₹5-12 LPA,Low,Medium,Yes,ChildEdu,Medium,Advanced,Low,13,Moderate
3286,25-34,₹5-12 LPA,Medium,Medium,No,Wealth,Medium,Advanced,Medium,18,Moderate
3287,55+,₹12-25 LPA,Medium,Low,No,Business,Medium,Advanced,Medium,18,Conservative
3288,25-34,₹25+ LPA,Low,Low,Yes,Property,Low,Intermediate,High,7,Moderate
3289,35-44,₹5-12 LPA,High,Medium,Yes,Retirement,High,Advanced,Medium,25,Moderate
3290,25-34,₹5-12 LPA,High,Low,Yes,Wealth,Medium,Beginner,Low,18,Moderate
3291,35-44,< ₹5 LPA,Medium,Low,Yes,Property,Low,Beginner,Low,13,Conservative
3292,25-34,₹25+ LPA,Low,Medium,Yes,ChildEdu,Medium,Advanced,Low,25,Moderate
3293,25-34,< ₹5 LPA,Low,Low,No,Marriage,Medium,Beginner,High,7,Moderate
3294,35-44,< ₹5 LPA,Medium,Low,Yes,Marriage,Low,Beginner,Medium,25,Moderate
3295,18-24,< ₹5 LPA,Low,Medium,Yes,Retirement,Medium,Beginner,High,18,Moderate
3296,18-24,₹5-12 LPA,High,Medium,No,Wealth,High,Beginner,Medium,18,Moderate
3297,25-34,< ₹5 LPA,Low,High,Yes,ChildEdu,Medium,Intermediate,High,25,Conservative
3298,18-24,₹12-25 LPA,Medium,Medium,Yes,Retirement,Low,Intermediate,High,25,Moderate
3299,18-24,< ₹5 LPA,Medium,Medium,Yes,ChildEdu,High,Beginner,Medium,18,Moderate
3300,25-34,₹5-12 LPA,Medium,High,Yes,Business,Medium,Advanced,High,25,Moderate
3301,45-54,< ₹5 LPA,Low,Medium,No,Other,High,Beginner,Medium,13,Moderate
3302,35-44,< ₹5 LPA,Medium,Low,Yes,Wealth,Low,Intermediate,High,18,Conservative
3303,35-44,₹25+ LPA,Low,Low,Yes,Wealth,Medium,Beginner,High,3,Conservative
3304,25-34,< ₹5 LPA,High,Medium,No,Retirement,Medium,Intermediate,High,3,Conservative
3305,55+,₹12-25 LPA,Low,Medium,No,Retirement,Low,Beginner,Medium,25,Conservative
3306,25-34,₹5-12 LPA,High,Medium,Yes,Property,Medium,Beginner,High,3,Conservative
3307,18-24,< ₹5 LPA,High,Medium,Yes,ChildEdu,Medium,Advanced,Medium,7,Moderate
3308,35-44,₹25+ LPA,Low,Medium,No,Wealth,Low,Beginner,Low,25,Conservative
3309,18-24,< ₹5 LPA,Medium,High,Yes,Marriage,Medium,Advanced,Medium,3,Conservative
3310,25-34,₹12-25 LPA,Low,Medium,No,Other,Medium,Intermediate,High,7,Moderate
3311,35-44,< ₹5 LPA,High,Low,No,ChildEdu,Low,Beginner,Low,18,Conservative
3312,55+,₹12-25 LPA,Medium,High,No,Property,High,Intermediate,Medium,18,Conservative
3313,35-44,< ₹5 LPA,Medium,Low,Yes,Property,High,Beginner,Medium,25,Aggressive
3314,45-54,₹5-12 LPA,Medium,Medium,Yes,Retirement,Low,Intermediate,Medium,18,Conservative
3315,55+,₹12-25 LPA,Low,High,No,Property,Medium,Advanced,High,18,Conservative
3316,18-24,₹25+ LPA,High,Medium,Yes,ChildEdu,Medium,Beginner,High,25,Moderate
3317,25-34,₹25+ LPA,Low,Medium,Yes,ChildEdu,Medium,Intermediate,Medium,13,Moderate
3318,25-34,₹12-25 LPA,Medium,Medium,Yes,ChildEdu,High,Beginner,Low,18,Moderate
3319,35-44,₹12-25 LPA,Medium,Low,Yes,Retirement,Medium,Intermediate,Medium,25,Moderate
3320,35-44,< ₹5 LPA,High,Low,No,Property,High,Beginner,Medium,13,Aggressive
3321,55+,< ₹5 LPA,Low,Medium,Yes,ChildEdu,Medium,Beginner,Medium,13,Conservative
3322,45-54,< ₹5 LPA,Medium,Medium,No,Retirement,Medium,Advanced,Low,3,Conservative
3323,35-44,₹5-12 LPA,Medium,Medium,Yes,ChildEdu,High,Beginner,Medium,18,Aggressive
3324,25-34,₹5-12 LPA,Medium,Low,Yes,ChildEdu,Medium,Intermediate,Medium,3,Conservative
3325,45-54,₹5-12 LPA,Low,Medium,Yes,ChildEdu,Medium,Intermediate,Medium,18,Moderate
3326,55+,< ₹5 LPA,Low,Medium,No,Retirement,Medium,Intermediate,Medium,25,Conservative
3327,45-54,₹5-12 LPA,Low,Medium,No,Property,Low,Intermediate,Medium,18,Conservative
3328,18-24,< ₹5 LPA,Medium,Medium,Yes,Marriage,Medium,Intermediate,Low,7,Moderate
3329,35-44,₹5-12 LPA,Low,Medium,No,Marriage,High,Beginner,High,25,Moderate
3330,18-24,₹5-12 LPA,Medium,Medium,Yes,Wealth,Medium,Advanced,Medium,7,Moderate
3331,25-34,₹12-25 LPA,Low,Medium,No,Property,High,Advanced,Low,25,Aggressive
3332,18-24,₹12-25 LPA,High,High,No,Property,Low,Beginner,Medium,18,Conservative
3333,35-44,₹5-12 LPA,High,Low,No,Wealth,Medium,Beginner,High,7,Moderate
3334,45-54,< ₹5 LPA,Medium,High,No,ChildEdu,High,Intermediate,High,25,Moderate
3335,18-24,₹5-12 LPA,Medium,Low,Yes,Business,Medium,Advanced,High,7,Moderate
3336,25-34,< ₹5 LPA,Low,Low,Yes,ChildEdu,Low,Advanced,Low,25,Moderate
3337,35-44,₹5-12 LPA,Low,High,Yes,ChildEdu,Medium,Advanced,Medium,3,Conservative
3338,25-34,₹5-12 LPA,Low,Low,Yes,Wealth,Medium,Beginner,High,7,Moderate
3339,18-24,< ₹5 LPA,Medium,Medium,No,Retirement,Low,Advanced,Medium,7,Conservative
3340,35-44,< ₹5 LPA,Medium,High,Yes,ChildEdu,High,Advanced,High,3,Conservative
3341,45-54,₹25+ LPA,High,High,No,Retirement,High,Beginner,Low,25,Moderate
3342,18-24,₹25+ LPA,Medium,High,Yes,ChildEdu,Medium,Beginner,Low,18,Moderate
3343,18-24,₹5-12 LPA,Medium,Low,Yes,Retirement,Medium,Beginner,High,25,Moderate
3344,25-34,< ₹5 LPA,Medium,Medium,No,Property,High,Intermediate,Medium,7,Aggressive
3345,55+,< ₹5 LPA,Medium,Low,Yes,Wealth,Medium,Beginner,Low,13,Conservative
3346,45-54,₹5-12 LPA,Low,Medium,No,Wealth,Low,Beginner,Medium,18,Conservative
3347,45-54,₹25+ LPA,Medium,High,Yes,ChildEdu,Low,Beginner,High,13,Moderate
3348,25-34,< ₹5 LPA,Medium,Low,No,Other,Low,Beginner,Low,18,Conservative
3349,35-44,₹12-25 LPA,Medium,Medium,Yes,Property,Low,Beginner,Low,18,Conservative
3350,18-24,< ₹5 LPA,High,Medium,Yes,ChildEdu,Medium,Intermediate,Low,7,Moderate
3351,35-44,₹25+ LPA,Medium,Medium,No,Wealth,Medium,Beginner,High,25,Moderate
3352,55+,₹5-12 LPA,Low,High,No,Business,Low,Advanced,High,25,Conservative
3353,35-44,₹12-25 LPA,Medium,Low,Yes,Business,Low,Advanced,Medium,18,Moderate
3354,55+,₹5-12 LPA,Medium,Medium,Yes,Retirement,Medium,Advanced,Medium,7,Conservative
3355,45-54,₹5-12 LPA,Low,High,Yes,Property,Low,Intermediate,Medium,7,Conservative
3356,18-24,< ₹5 LPA,Medium,Medium,Yes,Wealth,Medium,Beginner,Low,13,Moderate
3357,55+,< ₹5 LPA,High,Low,No,Property,Low,Beginner,High,7,Conservative
3358,18-24,₹25+ LPA,High,Medium,No,Marriage,High,Beginner,Low,7,Moderate
3359,35-44,₹25+ LPA,Low,Low,Yes,Property,High,Advanced,Medium,25,Aggressive
3360,18-24,₹12-25 LPA,High,Low,Yes,Wealth,Medium,Beginner,Medium,18,Aggressive
3361,18-24,₹5-12 LPA,Medium,High,No,ChildEdu,Medium,Intermediate,Low,18,Moderate
3362,35-44,₹12-25 LPA,Medium,Medium,Yes,Property,High,Intermediate,Medium,7,Aggressive
3363,25-34,< ₹5 LPA,Medium,High,No,Retirement,Low,Advanced,Medium,25,Conservative
3364,35-44,₹5-12 LPA,High,High,Yes,Marriage,High,Intermediate,High,7,Moderate
3365,35-44,₹5-12 LPA,Medium,Medium,No,Business,Medium,Intermediate,Low,25,Moderate
3366,18-24,₹5-12 LPA,Medium,Low,Yes,Retirement,Medium,Beginner,Low,25,Moderate
3367,18-24,₹5-12 LPA,Medium,Medium,No,Marriage,Medium,Intermediate,Medium,25,Moderate
3368,35-44,< ₹5 LPA,Medium,Low,Yes,ChildEdu,Medium,Beginner,High,25,Moderate
3369,25-34,₹5-12 LPA,Low,High,Yes,Retirement,Medium,Advanced,Low,18,Conservative
3370,45-54,₹12-25 LPA,High,Low,No,ChildEdu,Medium,Intermediate,High,7,Moderate
3371,45-54,₹5-12 LPA,Medium,Low,Yes,Retirement,Medium,Beginner,High,7,Moderate
3372,45-54,< ₹5 LPA,Medium,Medium,Yes,ChildEdu,Low,Advanced,High,13,Conservative
3373,45-54,< ₹5 LPA,Low,Low,Yes,ChildEdu,Medium,Beginner,Low,3,Conservative
3374,35-44,< ₹5 LPA,Medium,Low,Yes,Business,Medium,Advanced,Medium,18,Moderate
3375,45-54,< ₹5 LPA,Low,Medium,No,Wealth,Low,Advanced,Low,7,Conservative
3376,25-34,₹5-12 LPA,Low,Low,No,Marriage,Low,Advanced,Medium,25,Conservative
3377,25-34,₹5-12 LPA,Medium,Low,Yes,Retirement,Low,Beginner,High,13,Conservative
3378,45-54,₹5-12 LPA,Medium,Low,No,Wealth,Medium,Beginner,Low,13,Moderate
3379,35-44,₹5-12 LPA,Medium,Medium,Yes,Marriage,Medium,Advanced,Medium,25,Moderate
3380,45-54,₹12-25 LPA,Low,Medium,No,Retirement,Low,Advanced,Low,7,Conservative
3381,45-54,< ₹5 LPA,Medium,Medium,Yes,Wealth,High,Beginner,High,25,Moderate
3382,55+,₹5-12 LPA,Low,Medium,Yes,Retirement,Medium,Beginner,Low,25,Conservative
3383,55+,₹12-25 LPA,High,Low,Yes,Property,Medium,Beginner,Low,7,Conservative
3384,35-44,< ₹5 LPA,Medium,High,Yes,Property,Low,Advanced,Medium,18,Moderate
3385,25-34,< ₹5 LPA,Medium,Low,Yes,ChildEdu,Medium,Beginner,High,13,Moderate
3386,35-44,₹12-25 LPA,Medium,Medium,Yes,Wealth,Medium,Beginner,Low,25,Moderate
3387,25-34,₹5-12 LPA,Low,High,No,ChildEdu,High,Intermediate,Low,18,Conservative
3388,35-44,₹5-12 LPA,High,High,Yes,Retirement,Medium,Beginner,Low,13,Moderate
3389,45-54,< ₹5 LPA,Low,Low,No,Wealth,Medium,Advanced,High,25,Moderate
3390,45-54,₹5-12 LPA,Medium,Low,Yes,Wealth,High,Beginner,Medium,7,Moderate
3391,25-34,₹5-12 LPA,Medium,Medium,No,Marriage,Low,Beginner,High,25,Conservative
3392,25-34,< ₹5 LPA,Low,Low,No,Property,Low,Intermediate,Medium,25,Conservative
3393,35-44,₹5-12 LPA,High,High,No,Retirement,Medium,Beginner,Low,25,Moderate
3394,18-24,< ₹5 LPA,Medium,Medium,No,Wealth,Low,Beginner,Medium,25,Conservative
3395,55+,₹5-12 LPA,Low,Medium,No,Retirement,Low,Beginner,Low,13,Conservative
3396,25-34,< ₹5 LPA,Low,Low,Yes,Retirement,Medium,Beginner,Medium,25,Moderate
3397,25-34,< ₹5 LPA,Low,Medium,No,Property,Low,Advanced,Medium,13,Moderate
3398,18-24,< ₹5 LPA,High,Medium,Yes,Retirement,Medium,Beginner,Medium,18,Moderate
3399,35-44,< ₹5 LPA,Medium,High,Yes,Retirement,High,Advanced,Low,7,Moderate
3400,35-44,₹25+ LPA,Low,Low,Yes,ChildEdu,Medium,Intermediate,Low,25,Moderate
3401,25-34,< ₹5 LPA,Low,Low,No,Retirement,Low,Beginner,High,25,Conservative
3402,18-24,₹5-12 LPA,Medium,Low,Yes,Retirement,Low,Beginner,High,25,Conservative
3403,35-44,< ₹5 LPA,Medium,Low,Yes,Retirement,Low,Intermediate,Low,3,Conservative
3404,25-34,₹5-12 LPA,Medium,Medium,Yes,Retirement,Low,Beginner,Low,25,Moderate
3405,45-54,₹25+ LPA,Medium,High,No,Business,Low,Beginner,High,25,Conservative
3406,35-44,< ₹5 LPA,Low,Low,Yes,Wealth,Medium,Beginner,High,18,Moderate
